,date,replies_count,retweets_count,likes_count,video,positive,death,word_count,avg_word_length,stopwords_count,char_count,clean_text,Sentiment,Target
71,1579910400000000000,4654,12118,54390,0,2,2.0,47,4.638297872340425,24,264,intimidated national left wing media reduces politicians public figures whining crying puddles cowardice really something white house courageous heart says,0.0,0.0
72,1579910400000000000,7624,17730,78114,0,2,2.0,50,4.62,21,280,great loudobbs people know years president historic president countrys history touch done years foreign policy domestic policy name amazing guts,0.255,0.0
73,1579910400000000000,1855,6852,37973,0,2,2.0,5,12.666666666666666,1,81,great family,0.8,0.0
74,1579996800000000000,21562,22805,96894,0,2,2.0,46,5.043478260869565,19,277,sleepyeyes chuck todd meet corrupt press totally softball interview conman adam schiff never even calling shifty fraudulent statement congress made words conversation ukrainian president fake news,-0.3333333333333333,0.0
75,1579996800000000000,6119,31343,247749,0,2,2.0,20,4.85,8,116,melania send warmest condolences vanessa wonderful bryant family,1.0,0.0
76,1579996800000000000,19494,88017,707804,0,2,2.0,47,4.8936170212765955,19,276,kobe bryant despite truly great basketball players time getting started life loved family much strong passion future loss beautiful daughter gianna makes moment even devastating,0.2972222222222222,0.0
77,1579996800000000000,16093,35545,238583,0,2,2.0,23,5.086956521739131,9,139,reports basketball great kobe bryant three others killed helicopter crash california terrible news,-0.1333333333333333,0.0
78,1579996800000000000,18877,16691,104036,0,2,2.0,6,6.0,0,41,nothing done wrong read transcripts,-0.5,0.0
79,1579996800000000000,19406,14236,77948,0,2,2.0,12,5.833333333333333,2,81,majority people senate already enough information foxnews,0.0,0.0
80,1579996800000000000,16350,24444,113963,0,2,2.0,45,5.044444444444444,9,271,approval rating republican party thank federal judges record supreme court justices approved best economy employment numbers ever thank great smart nimble republican party join people want,0.6714285714285714,0.0
81,1579996800000000000,9140,13443,60368,0,2,2.0,24,4.958333333333333,10,142,exposed fraud corrupt anyone including sleepyeyes chuck todd fake nbcnews continue listen,-0.5,0.0
82,1579996800000000000,5274,14130,64114,0,2,2.0,15,5.866666666666666,4,102,amazing watch three days arguments dismantled hours petehegseth foxandfriends,0.6000000000000001,0.0
83,1579996800000000000,6025,15465,62364,0,2,2.0,43,5.046511627906977,12,259,great editorial todays wall street journal congress shall king bottom line president becomes vassal king congress another reason senate repudiate house impeachment abuse power partisan hoax,0.8,0.0
84,1579996800000000000,5136,16000,49777,0,2,2.0,6,12.571428571428571,0,94,didnt schiff release,0.0,0.0
85,1579996800000000000,8686,17887,68208,0,2,2.0,5,13.166666666666666,1,84,good question,0.7,0.0
86,1579996800000000000,5658,13552,55472,0,2,2.0,47,4.829787234042553,21,273,democrats done want create idea smoke people think theres fire russia collusion fire makes zero sense democrats accusing lisamarieboothe foxandfriends,0.0,0.0
87,1579996800000000000,12690,22561,96269,0,2,2.0,47,4.8936170212765955,16,276,impeachment hoax massive election interference likes never seen hours radical left nothing democrats seen phony case absolutely shredded shifty exposed illegally making phone call,-0.075,0.0
88,1579996800000000000,4696,10941,44205,0,2,2.0,28,6.827586206896552,11,226,paul krugman lightweight thinker doesnt clue caused huge economic damage followers pocketbooks others fired nytimes,0.30000000000000004,0.0
89,1579996800000000000,5918,11600,41206,0,2,2.0,10,12.909090909090908,1,152,jordan delivers knockout blow schiffs reputation,0.0,0.0
90,1579996800000000000,53398,31581,139099,0,2,2.0,28,4.107142857142857,14,142,shifty adam schiff corrupt politician probably sick paid price done country,-0.6071428571428572,0.0
91,1579996800000000000,7700,11211,53349,0,2,2.0,10,6.0,1,69,read transcript michael goodwin york post sunday,0.0,0.0
92,1580083200000000000,3944,10690,49525,0,2,2.0,8,10.333333333333334,2,101,charlie always knew brilliant,0.9,1.0
93,1580083200000000000,1208,8749,34840,0,2,2.0,13,7.357142857142857,5,116,thank chuck usmca going great,0.8,1.0
94,1580083200000000000,2889,10253,47137,0,2,2.0,9,8.8,4,97,thank roger hoax,0.0,1.0
95,1580083200000000000,581,3855,19041,0,2,2.0,4,16.4,1,86,congrats christine,0.0,1.0
96,1580083200000000000,1157,5969,24283,0,2,2.0,23,6.75,7,185,full complete endorsement repdonbacon great strong crime loves military vets,0.31666666666666665,1.0
97,1580083200000000000,6808,18408,76111,0,2,2.0,27,9.25,10,286,international holocaust remembrance remember millions precious souls perished result horrific crimes perpetrated nazi regime,-0.16666666666666666,1.0
98,1580083200000000000,9639,21881,116900,0,2,2.0,37,4.972972972972973,15,220,close communication china concerning virus cases reported strongly watch offered china president help necessary experts extraordinary,0.25555555555555554,1.0
99,1580083200000000000,20777,32867,127309,0,2,2.0,38,4.631578947368421,16,213,schiff must release report without changes tampering said exoneration impeachment hoax refuses give link whistleblower adamant,0.1,1.0
100,1580083200000000000,24896,20149,119841,0,2,2.0,3,6.333333333333333,0,21,read transcripts,0.0,1.0
101,1580083200000000000,28892,18277,92826,0,2,2.0,21,4.285714285714286,8,110,democrat controlled house never even asked john bolton testify senate,0.0,1.0
102,1580083200000000000,12467,15439,66663,0,2,2.0,42,5.571428571428571,12,275,democrats said never released military ukraine without conditions investigations ahead schedule also allowed ukraine purchase javelin antitank missiles administration done previous administration,-0.13333333333333333,1.0
103,1580083200000000000,6802,14990,65765,0,2,2.0,46,5.086956521739131,22,279,transcripts calls president zelensky proof needed addition fact president zelensky foreign minister ukraine said pressure problems additionally president zelensky united nations,-0.125,1.0
104,1580083200000000000,43048,27112,116539,0,2,2.0,51,4.509803921568627,22,280,never told john bolton ukraine tied investigations democrats including bidens fact never complained time public termination john bolton said sell book said,0.075,1.0
105,1580083200000000000,14538,13248,71256,0,2,2.0,11,4.909090909090909,3,64,senate hearing impeachment hoax starts today,0.0,1.0
106,1580169600000000000,9706,17630,109201,0,2,2.0,11,4.545454545454546,2,60,heading jersey rally fact really rally,0.2,6.0
107,1580169600000000000,33009,36745,155106,0,2,2.0,42,5.071428571428571,14,254,matter many witnesses give democrats matter much information given like quickly produced transcripts never enough always scream unfair impeachment hoax another political,0.08888888888888886,6.0
108,1580169600000000000,13005,27604,100227,0,2,2.0,50,5.0,23,299,want children inherit blessings generations americans fought died securethen must devote everything toward victory save america love drain washington swamp pictwittercomnecmfwfu,0.5,6.0
109,1580169600000000000,5789,15352,51851,0,2,2.0,38,6.2894736842105265,12,276,democrats party high taxes high crime open borders lateterm abortion socialism blatant corruption republican party party american worker american family american dream trumprallynj pictwittercomkqkfhqmgh,-0.025714285714285714,6.0
110,1580169600000000000,2887,12993,51608,0,2,2.0,7,18.875,1,158,thank wildwood jersey keepamericagreat,0.0,6.0
111,1580169600000000000,7139,12057,45574,0,2,2.0,5,13.333333333333334,0,85,witch hunt continues,0.0,6.0
112,1580169600000000000,35517,27526,144811,0,2,2.0,35,5.171428571428572,13,215,amazing done president first three years considering three years phony political investigations impeachment hoax keep america great,0.41250000000000003,6.0
113,1580169600000000000,5627,9420,36239,0,2,2.0,34,5.4411764705882355,13,218,always stand state israel jewish people strongly support safety security right live within historical homeland time peace pictwittercomlkwqiktug,0.17108225108225106,6.0
114,1580169600000000000,9388,18693,80906,0,2,2.0,52,4.490196078431373,17,280,smart lower rate make interest competitive countries much lower even though high standard would focus paying refinancing debt almost inflationthis time years late,0.05485714285714286,6.0
115,1580169600000000000,57801,29301,205506,0,2,2.0,15,4.266666666666667,6,78,better three years almost everyone,0.5,6.0
116,1580169600000000000,12739,16416,59664,0,2,2.0,53,4.30188679245283,24,280,hell happened foxnews know chris wallace others fake news msdnc hows shep smith watch beginning like dying ratings social media great,0.11111111111111112,6.0
117,1580169600000000000,13514,19060,80350,0,2,2.0,46,5.065217391304348,17,278,really pathetic foxnews trying politically correct loading airwaves democrats like chris hollen name senator maryland forever playing impeachment hoax dems wouldnt even give ratings debates,-0.5,6.0
118,1580169600000000000,41793,38362,150135,0,2,2.0,11,9.666666666666666,2,127,lemon dumbest television terrible ratings,-1.0,6.0
119,1580169600000000000,9083,8386,27994,0,2,2.0,20,5.3,9,125,future state palestine look like capital parts east jerusalem pictwittercomvwppral,0.0,6.0
120,1580256000000000000,10115,16272,70146,0,3,2.0,48,4.979166666666667,24,286,received briefing coronavirus china great agencies also working closely china continue monitor ongoing developments best experts anywhere world pictwittercomrrtfstk,0.9,6.0
121,1580256000000000000,31258,33707,156176,0,3,2.0,25,5.24,9,155,nancy pelosi wants congress take away authority presidents stand countries defend americans stand commander chiefs,0.2,6.0
122,1580256000000000000,10589,24318,114118,0,3,2.0,29,4.724137931034483,11,165,votes house tomorrow democrats want make harder presidents defend america stand example iran protect great country,0.35000000000000003,6.0
123,1580256000000000000,37918,52898,161978,1,3,2.0,3,11.666666666666666,0,37,game pictwittercomyvmabpqfy,-0.4,6.0
124,1580256000000000000,5850,16950,63520,0,3,2.0,37,5.486486486486487,14,239,first time american history replaced disastrous trade deal rewarded outsourcing truly fair reciprocal trade deal keep jobs wealth growth right america pictwittercombdeivdyd,0.10714285714285714,6.0
125,1580256000000000000,5317,15297,58956,0,3,2.0,42,5.523809523809524,15,273,thanks proworker proamerican economic policies unemployment lowest level years created million jobs americans working today ever hottest economy earth pictwittercomtrgkrfxgq,0.2,6.0
126,1580256000000000000,3758,13092,50257,1,3,2.0,26,5.730769230769231,9,174,usmca cutting edge state agreement protects defends serves great people country promises made promises kept pictwittercompuigjptti,0.10000000000000003,6.0
127,1580256000000000000,2729,14143,58241,1,3,2.0,12,6.916666666666667,4,94,usmca massive american manufacturers auto workers pictwittercomeogfmcao,0.0,6.0
128,1580256000000000000,12153,15877,66178,0,3,2.0,6,12.571428571428571,2,94,never satisfied,-0.25,6.0
129,1580256000000000000,8784,16614,77044,0,3,2.0,45,4.644444444444445,20,253,much talk certain democrats going voting republicans impeachment hoax senate back business taking care american people sorry cryin chuck schumer never happen,-0.017142857142857147,6.0
130,1580256000000000000,9419,13198,63111,0,3,2.0,12,5.9,2,70,best evidence transcript brad blakeman foxnews,1.0,6.0
131,1580256000000000000,2527,8632,45951,0,3,2.0,3,18.0,0,75,thank,0.0,6.0
132,1580256000000000000,5278,21480,64321,0,3,2.0,6,13.571428571428571,1,101,democrats admitting impeachment hoax,0.0,6.0
133,1580256000000000000,15342,19667,87888,0,3,2.0,50,4.62,15,280,couldnt approved ambassador years couldnt approved anything since begged senate approved gave despite many saying dont takes mistakenly says libyan model,0.5,6.0
134,1580256000000000000,20224,20224,100624,0,3,2.0,25,4.92,10,147,didnt john bolton complain nonsense long time publicly terminated said matters nothing,-0.025,6.0
135,1580256000000000000,23488,29281,120292,0,3,2.0,29,4.655172413793103,13,163,remember republicans democrats already witnesses given none witnesses house senate dont dems play,0.0,6.0
136,1580256000000000000,8119,13240,59857,0,3,2.0,20,5.421052631578948,4,122,mark penn harris poll time impeachment trial foxandfriends another political hoax dems,0.0,6.0
137,1580256000000000000,6843,19914,102656,0,3,2.0,34,4.764705882352941,15,195,iraq resolution voted tomorrow house represenatives soldiers going want everyone republican democrat vote heart,0.0,6.0
138,1580256000000000000,17865,17620,75097,0,3,2.0,42,4.619047619047619,14,235,many mistakes judgement gets fired frankly listened would world goes immediately writes nasty untrue book classified national security would,-0.25,6.0
139,1580342400000000000,4822,18110,83455,0,3,2.0,7,15.875,1,134,thank iowa love,0.5,6.0
140,1580342400000000000,11799,26924,104993,0,3,2.0,7,6.428571428571429,0,51,best come pictwittercomsonwrvzs,1.0,6.0
141,1580342400000000000,11067,19533,72773,0,3,2.0,44,5.9772727272727275,13,306,americans across political spectrum disgusted washington democrats partisan hoaxes witch hunts jobs registered democrats independents leaving democrat party droves welcoming voters republican party wide open arms pictwittercomucdqxyvpn,-0.275,6.0
142,1580342400000000000,5924,16094,60317,0,3,2.0,55,4.581818181818182,22,306,washington dems spent last years trying overturn last election make sure face another crushing defeat next election together going back house going hold senate going keep white house pictwittercomvshqceiwua,0.1,6.0
143,1580342400000000000,4166,13722,57239,0,3,2.0,52,4.923076923076923,20,307,keep america safe fully rebuilt military stronger powerful lethal ever thanks courage american heroes isis caliphate destroyed founder leader animal known albaghdadi dead pictwittercomlxdfmjkf,0.11666666666666665,6.0
144,1580342400000000000,6642,22795,94849,1,3,2.0,24,5.791666666666667,9,162,november going defeat radical socialist democrats great state iowa historic landslide pictwittercomjyibsdygju,0.4,6.0
145,1580342400000000000,7874,17478,69227,0,3,2.0,14,5.785714285714286,5,94,great poll iowa landed rally pictwittercomycoxycn,0.8,6.0
146,1580342400000000000,2056,8285,38991,0,3,2.0,22,5.7727272727272725,6,148,happy birthday today best congressrepmikejohnson repleezeldin great american patriots,0.65,6.0
147,1580342400000000000,3957,11317,71063,0,3,2.0,10,5.4,1,63,leaving michigan great visit heading iowa rally,0.8,6.0
148,1580342400000000000,4474,9955,40173,0,3,2.0,15,7.0,4,119,great photos southern border wall briefing secretary defense mark esperdod pictwittercomrpghpdoia,0.4,6.0
149,1580342400000000000,1620,10288,35366,0,3,2.0,39,5.076923076923077,17,236,congressman brian babincongress texas strong supporter maga agenda strong second amendment securing border loves great vets military brian complete total endorsement,0.23809523809523808,6.0
150,1580342400000000000,1722,11151,40189,0,3,2.0,43,5.232558139534884,17,267,congressman michaelcburgess done great representing people texas continues protect important second amendment mike strong crime border loves great vets military mike complete total endorsement,0.3041666666666667,6.0
151,1580342400000000000,11181,21426,131159,0,3,2.0,18,5.0,6,107,working closely china others coronavirus outbreak people good recovery,0.7,6.0
152,1580342400000000000,6949,15685,96297,0,3,2.0,17,5.117647058823529,5,103,landed michigan companies many others building expanding great,0.65,6.0
153,1580342400000000000,24268,26281,117232,0,3,2.0,35,5.117647058823529,14,208,schiff blasted focusing california homeless foxandfriends district terrible shape corrupt dreams impeachment hoax opinion mentally deranged,-0.55,6.0
154,1580342400000000000,15227,29602,139022,0,3,2.0,29,4.931034482758621,7,171,biggest trade deal ever made usmca signed yesterday fake news media barely mentioned never thought could done zero credibility,-0.225,6.0
155,1580428800000000000,14117,22151,86611,0,3,2.0,19,7.6,4,171,nadler ripped final argument away schiff thinks shifty terrible fighting time,-0.5,6.0
156,1580428800000000000,7292,24497,108464,0,3,2.0,3,20.25,0,84,incredible numbers,0.9,6.0
157,1580428800000000000,36326,40957,173856,0,3,2.0,49,4.653061224489796,19,276,radical left nothing democrats keep chanting fairness unfair witch hunt history congress witnesses allowed zero lawyers didnt case dems scamming america,-0.25,6.0
158,1580428800000000000,29636,32318,155712,0,3,2.0,8,5.625,0,52,democrats witnesses republicans witnesses,0.0,6.0
159,1580428800000000000,27232,34767,183822,0,3,2.0,23,4.217391304347826,11,119,matter give democrats never satisfied house gave nothing,-0.25,6.0
160,1580515200000000000,1438,9463,45251,0,4,2.0,7,11.75,2,101,thanks invaluable help chuck,0.2,6.0
161,1580515200000000000,4754,12941,55087,0,4,2.0,17,6.888888888888889,7,141,wall moving along strong tall quickly thank help,0.3833333333333333,6.0
162,1580515200000000000,2016,7803,35439,0,4,2.0,4,15.2,1,80,thank john,0.0,6.0
163,1580515200000000000,2026,7497,33221,0,4,2.0,2,22.666666666666668,0,70,correct,0.0,6.0
164,1580515200000000000,53490,31381,292855,0,4,2.0,7,8.571428571428571,2,66,getting little exercise morning pictwittercomfyaacbhbgk,-0.1875,6.0
165,1580515200000000000,12864,21580,96103,0,4,2.0,40,6.365853658536586,8,301,trump poll numbers highest since election despite constant phony witch hunts tens thousands people attending rallies fake news never mentions greatest show earth winning,0.25,6.0
166,1580515200000000000,9372,19843,85764,0,4,2.0,26,7.461538461538462,6,220,congratulations loudobbs number shown fake news happens cover americas greatest president fairly objectively maga,0.16666666666666666,6.0
167,1580515200000000000,991,5451,30393,0,4,2.0,9,9.9,2,108,happy birthday wonderful friend,0.9,6.0
168,1580601600000000000,42326,40108,299982,0,6,2.0,32,4.75,14,183,congratulations kansas city chiefs great game fantastic comeback immense pressure proud great state missouri true champions,0.3928571428571429,6.0
169,1580601600000000000,35089,50623,201907,1,6,2.0,30,5.266666666666667,7,189,promised restore hope america includes least among together lets keep america great text trump liked super bowl pictwittercomlgjtbqx,0.35833333333333334,6.0
170,1580601600000000000,11905,11282,69135,0,6,2.0,9,5.777777777777778,2,60,superbowl interview foxnetworks enjoy,0.4,6.0
171,1580601600000000000,18470,34891,268060,0,6,2.0,9,4.333333333333333,0,47,enjoy game country great,0.26666666666666666,6.0
172,1580601600000000000,17483,23605,96946,0,6,2.0,51,4.490196078431373,25,279,many watching paid mini mike bloomberg going nowhere wasting money getting election crazy bernie something wouldnt corybooker others bernie,-0.04999999999999999,6.0
173,1580601600000000000,12705,23262,107975,0,6,2.0,46,4.5,16,252,mini mike part fake news working together fact bloomberg isnt covering boring dems trump sounds fair fake news media thats nobody believes,-0.325,6.0
